A_new,T1,T2,T3,T4,T5,X1,X2,X3,X4,X5,X6,Y1,Y2,Y3,Y4,Y5,Y6,B,C,D
b2f3e360aa0265f812f78973c92c857f1a9cb518bfcc97117d050457063f8f37,397,539,781,982,1140,0.128703704,0.538333333,0.123055556,0.429166667,0.509722222,0.871574074,0.187309048,0.810810811,0.186016451,0.133137485,0.320446533,0.156756757,0,2,0
b2f3e360aa0265f812f78973c92c857f1a9cb518bfcc97117d050457063f8f37,257,458,718,984,1202,0.564722222,0.445833333,0.54787037,0.119907407,0.194814815,0.204814815,0.426086957,0.786016451,0.41786134,0.115981199,0.387309048,0.594242068,0,2,0
b2f3e360aa0265f812f78973c92c857f1a9cb518bfcc97117d050457063f8f37,190,366,717,1218,1385,0.878703704,0.887962963,0.850833333,0.549814815,0.5225,0.261018519,0.352291422,0.186016451,0.368155112,0.819153937,0.403877791,0.578378378,0,2,0
b2f3e360aa0265f812f78973c92c857f1a9cb518bfcc97117d050457063f8f37,149,282,491,675,884,0.15287037,0.842777778,0.164814815,0.894074074,0.838148148,0.538796296,0.589776733,0.589189189,0.605052879,0.145945946,0.367567568,0.173913043,0,2,0
b2f3e360aa0265f812f78973c92c857f1a9cb518bfcc97117d050457063f8f37,173,332,616,968,1119,0.115740741,0.568611111,0.1025,0.551296296,0.82787037,0.221481481,0.185428907,0.380258519,0.189189189,0.879553467,0.659929495,0.407050529,0,2,0
b2f3e360aa0265f812f78973c92c857f1a9cb518bfcc97117d050457063f8f37,242,626,1438,1637,1813,0.218055556,0.838888889,0.235092593,0.826203704,0.512222222,0.823981481,0.610810811,0.13760282,0.676380729,0.581551116,0.6,0.39106933,0,2,0
b2f3e360aa0265f812f78973c92c857f1a9cb518bfcc97117d050457063f8f37,180,355,513,906,1098,0.580092593,0.537314815,0.534907407,0.786851852,0.55712963,0.130833333,0.611515864,0.807050529,0.588484136,0.566274971,0.237015276,0.349118684,0,2,0
15dd2d525ed4acb3517b9e364b85edf5b1d031b5e61973a5459c53ac420b9a14,388,1182,1973,2465,2776,0.487314815,0.21,0.524166667,0.208518519,0.502962963,0.491944444,0.179582876,0.555872667,0.565422613,0.148079034,0.569923161,0.779034029,0,4,0
15dd2d525ed4acb3517b9e364b85edf5b1d031b5e61973a5459c53ac420b9a14,219,545,751,1084,1727,0.218796296,0.487777778,0.208981481,0.180462963,0.216574074,0.824907407,0.579613734,0.354613734,0.168454936,0.3722103,0.130793991,0.594098712,0,4,0
15dd2d525ed4acb3517b9e364b85edf5b1d031b5e61973a5459c53ac420b9a14,223,546,784,990,2195,0.808148148,0.526574074,0.136944444,0.51712963,0.165555556,0.153333333,0.184227468,0.36276824,0.175429185,0.584012876,0.193025751,0.411158798,0,4,0
15dd2d525ed4acb3517b9e364b85edf5b1d031b5e61973a5459c53ac420b9a14,234,544,1222,1772,2193,0.516851852,0.78787037,0.8425,0.52,0.79,0.4775,0.825429185,0.589055794,0.328862661,0.191738197,0.395493562,0.347639485,0,4,0
15dd2d525ed4acb3517b9e364b85edf5b1d031b5e61973a5459c53ac420b9a14,317,550,1340,1650,1928,0.528518519,0.165,0.850833333,0.146944444,0.842037037,0.82787037,0.611051502,0.643776824,0.397317597,0.218133047,0.367167382,0.180472103,0,4,0
15dd2d525ed4acb3517b9e364b85edf5b1d031b5e61973a5459c53ac420b9a14,1131,2012,2869,3795,5126,0.232222222,0.532685185,0.778055556,0.516388889,0.830555556,0.520462963,0.177896996,0.844313305,0.071030043,0.133905579,0.143347639,0.592274678,0,4,0
0e46caa73a75ad51167861ae5d56ff0071d58610407ca3e59df03d892a2d30d6,1256,1550,2441,2729,2936,0.845833333,0.491666667,0.466018519,0.826388889,0.511851852,0.183333333,0.363689777,0.838777908,0.381316099,0.58319624,0.180376028,0.454524089,0,2,0
0e46caa73a75ad51167861ae5d56ff0071d58610407ca3e59df03d892a2d30d6,1473,1992,2486,2969,3334,0.890277778,0.848611111,0.560462963,0.87712963,0.55212963,0.168796296,0.35840188,0.574383079,0.593772033,0.104582844,0.15746181,0.19012926,0,2,0
0e46caa73a75ad51167861ae5d56ff0071d58610407ca3e59df03d892a2d30d6,650,1162,1546,1919,3804,0.144444444,0.824351852,0.543055556,0.145185185,0.493055556,0.486851852,0.389306698,0.37426557,0.373443008,0.104582844,0.59106933,0.828202115,0,2,0
0e46caa73a75ad51167861ae5d56ff0071d58610407ca3e59df03d892a2d30d6,1819,2356,2784,3174,4725,0.171574074,0.833333333,0.853518519,0.525,0.492407407,0.493055556,0.151351351,0.636075206,0.097532315,0.379553467,0.173325499,0.773560517,0,2,0
0e46caa73a75ad51167861ae5d56ff0071d58610407ca3e59df03d892a2d30d6,568,946,1714,2489,5140,0.869444444,0.520185185,0.828518519,0.188240741,0.888240741,0.167407407,0.636897767,0.401645123,0.40693302,0.605170388,0.184841363,0.361104583,0,2,0
0e46caa73a75ad51167861ae5d56ff0071d58610407ca3e59df03d892a2d30d6,542,1016,1420,2327,3234,0.177777778,0.86462963,0.501388889,0.855555556,0.87712963,0.497962963,0.578730905,0.343478261,0.15840188,0.153113984,0.633372503,0.819388954,0,2,0
0e46caa73a75ad51167861ae5d56ff0071d58610407ca3e59df03d892a2d30d6,1798,2356,2704,3429,3716,0.171574074,0.524351852,0.520833333,0.861111111,0.849351852,0.820185185,0.140775558,0.817626322,0.218331375,0.146063455,0.572620447,0.380493537,0,2,0
0e46caa73a75ad51167861ae5d56ff0071d58610407ca3e59df03d892a2d30d6,243,2228,3098,3613,4365,0.499351852,0.230555556,0.51462963,0.530555556,0.906296296,0.503518519,0.19800235,0.409518214,0.762044653,0.570857814,0.602585194,0.365452409,0,2,0
0e46caa73a75ad51167861ae5d56ff0071d58610407ca3e59df03d892a2d30d6,485,1309,2605,3462,3963,0.840277778,0.534722222,0.5125,0.505555556,0.144444444,0.146574074,0.12573443,0.149588719,0.380493537,0.820211516,0.599059929,0.35840188,0,2,0
0e46caa73a75ad51167861ae5d56ff0071d58610407ca3e59df03d892a2d30d6,219,1724,2877,3095,3864,0.515277778,0.506296296,0.495833333,0.179907407,0.17712963,0.85,0.382166302,0.180306346,0.849015317,0.359190372,0.58238512,0.618490153,0,2,0
0e46caa73a75ad51167861ae5d56ff0071d58610407ca3e59df03d892a2d30d6,1666,2209,3202,3719,4032,0.143055556,0.818796296,0.804907407,0.134722222,0.541666667,0.491666667,0.391891892,0.629024677,0.176850764,0.146886016,0.626321974,0.356639248,0,2,0
0e46caa73a75ad51167861ae5d56ff0071d58610407ca3e59df03d892a2d30d6,236,619,1042,1258,1805,0.16462963,0.506296296,0.843055556,0.504166667,0.834722222,0.5,0.377790834,0.123149236,0.123971798,0.362867215,0.380493537,0.573443008,0,2,0
208ece4833df4de34790014fac282d7d9bc2efadf1e3aa60031c0250ea7b44ea,194,661,2200,3591,3984,0.805925926,0.798611111,0.494351852,0.817592593,0.138148148,0.49462963,0.153763441,0.175757576,0.162561095,0.160606061,0.351221896,0.36001955,0,4,1
208ece4833df4de34790014fac282d7d9bc2efadf1e3aa60031c0250ea7b44ea,182,481,1009,1257,1574,0.493425926,0.493425926,0.176296296,0.491944444,0.137222222,0.755833333,0.63372434,0.619257087,0.390224829,0.593450635,0.644379277,0.392766373,0,4,1
208ece4833df4de34790014fac282d7d9bc2efadf1e3aa60031c0250ea7b44ea,216,1120,1491,1958,2584,0.190185185,0.176481481,0.498796296,0.219259259,0.496851852,0.496111111,0.613000978,0.607331378,0.580254154,0.59599218,0.176344086,0.853861193,0,4,1
208ece4833df4de34790014fac282d7d9bc2efadf1e3aa60031c0250ea7b44ea,203,1037,1444,1735,1952,0.159166667,0.160185185,0.762685185,0.185833333,0.518055556,0.491944444,0.624926686,0.626783969,0.607331378,0.600977517,0.370772239,0.604105572,0,4,1
208ece4833df4de34790014fac282d7d9bc2efadf1e3aa60031c0250ea7b44ea,184,611,1069,1937,2184,0.820833333,0.827407407,0.784907407,0.804166667,0.536851852,0.183611111,0.361974585,0.350635386,0.127956989,0.414173998,0.171945259,0.15943304,0,4,1
208ece4833df4de34790014fac282d7d9bc2efadf1e3aa60031c0250ea7b44ea,198,717,1190,2048,2397,0.822222222,0.826203704,0.513425926,0.855462963,0.233425926,0.204074074,0.624242424,0.621798631,0.20400782,0.606647116,0.376441838,0.631867058,0,4,1
208ece4833df4de34790014fac282d7d9bc2efadf1e3aa60031c0250ea7b44ea,205,682,1266,1764,2113,0.855462963,0.842037037,0.518796296,0.811759259,0.79537037,0.521481481,0.182013685,0.188954057,0.399022483,0.152492669,0.594721408,0.834995112,0,4,1
208ece4833df4de34790014fac282d7d9bc2efadf1e3aa60031c0250ea7b44ea,220,504,1189,1965,2378,0.806851852,0.802037037,0.504166667,0.823518519,0.509722222,0.191666667,0.181481481,0.19537037,0.184156379,0.151028807,0.82037037,0.568106996,0,4,1
7a951116a3b9d341faa9b8d755e7fb27d35ad4f8d812820da343e14ce48ba856,161,319,1000,1390,1617,0.184537037,0.503148148,0.169722222,0.198703704,0.843240741,0.823703704,0.412808461,0.188484136,0.425969448,0.627379553,0.611045828,0.109400705,0,3,1
7a951116a3b9d341faa9b8d755e7fb27d35ad4f8d812820da343e14ce48ba856,158,418,777,1423,1647,0.545648148,0.157962963,0.521944444,0.813703704,0.166018519,0.487314815,0.185011442,0.227688787,0.193249428,0.398398169,0.403432494,0.66201373,0,3,1
7a951116a3b9d341faa9b8d755e7fb27d35ad4f8d812820da343e14ce48ba856,289,757,1058,1276,1703,0.860092593,0.461388889,0.843518519,0.523148148,0.186759259,0.877407407,0.560634548,0.185898942,0.618213866,0.633254994,0.407638073,0.373560517,0,3,1
7a951116a3b9d341faa9b8d755e7fb27d35ad4f8d812820da343e14ce48ba856,117,302,668,1306,1505,0.126666667,0.523703704,0.128425926,0.5225,0.823703704,0.486296296,0.19106933,0.591421857,0.198942421,0.160987074,0.550881316,0.380141011,0,3,1
7a951116a3b9d341faa9b8d755e7fb27d35ad4f8d812820da343e14ce48ba856,207,441,659,1185,1990,0.516574074,0.844259259,0.53537037,0.866481481,0.520462963,0.847407407,0.554759107,0.333019976,0.601175088,0.132197415,0.812455934,0.548296122,0,3,1
7a951116a3b9d341faa9b8d755e7fb27d35ad4f8d812820da343e14ce48ba856,288,654,990,2116,2436,0.831574074,0.130092593,0.845925926,0.501944444,0.181388889,0.864722222,0.575675676,0.19306698,0.571092832,0.592714454,0.546298472,0.170857814,0,3,1
7a951116a3b9d341faa9b8d755e7fb27d35ad4f8d812820da343e14ce48ba856,152,361,880,1223,1717,0.1875,0.507777778,0.184074074,0.886018519,0.880833333,0.174074074,0.608460635,0.582961222,0.603172738,0.622209166,0.391891892,0.386016451,0,3,1
6c409b1aa8e15271ab2303c18c08d178940b8869ead985f7147b5a03d3b59246,451,2252,3569,4053,4518,0.148611111,0.172222222,0.113888889,0.536111111,0.173611111,0.141666667,0.155339806,0.401294498,0.200647249,0.145631068,0.402912621,0.166666667,0,2,0
6c409b1aa8e15271ab2303c18c08d178940b8869ead985f7147b5a03d3b59246,399,1033,2017,2782,3247,0.508333333,0.543055556,0.184722222,0.834722222,0.522222222,0.486111111,0.589065256,0.151675485,0.141093474,0.384479718,0.610229277,0.134038801,0,2,0
6c409b1aa8e15271ab2303c18c08d178940b8869ead985f7147b5a03d3b59246,501,866,1283,2399,3185,0.513888889,0.534722222,0.193055556,0.830555556,0.493055556,0.527777778,0.201058201,0.603174603,0.610229277,0.599647266,0.148148148,0.611992945,0,2,0
6c409b1aa8e15271ab2303c18c08d178940b8869ead985f7147b5a03d3b59246,782,1235,1587,2636,3000,0.193055556,0.840277778,0.505555556,0.530555556,0.154166667,0.834722222,0.34789644,0.184466019,0.394822006,0.595469256,0.391585761,0.111650485,0,2,0
6c409b1aa8e15271ab2303c18c08d178940b8869ead985f7147b5a03d3b59246,599,2099,2850,3733,4083,0.1875,0.506944444,0.169444444,0.806944444,0.184722222,0.509722222,0.394822006,0.828478964,0.166666667,0.601941748,0.44012945,0.898058252,0,2,0
6c409b1aa8e15271ab2303c18c08d178940b8869ead985f7147b5a03d3b59246,697,1417,1916,2850,3148,0.198611111,0.509722222,0.1875,0.822222222,0.177777778,0.523611111,0.141093474,0.813051146,0.57319224,0.377425044,0.165784832,0.768959436,0,2,0
6c409b1aa8e15271ab2303c18c08d178940b8869ead985f7147b5a03d3b59246,298,1033,1716,2335,2700,0.497222222,0.534722222,0.827777778,0.540277778,0.508333333,0.540277778,0.121693122,0.354497354,0.158730159,0.578483245,0.104056437,0.379188713,0,2,0
efffca91f9a972f991eddac137a7c637aeb8bd03d90420d69c0b24071d354c76,287,555,848,1116,1259,0.83125,0.203472222,0.502083333,0.527083333,0.184027778,0.205555556,0.169129721,0.361247947,0.825123153,0.174055829,0.403119869,0.400656814,0,4,1
efffca91f9a972f991eddac137a7c637aeb8bd03d90420d69c0b24071d354c76,1353,1995,2286,2867,3031,0.895138889,0.202777778,0.505555556,0.839583333,0.207638889,0.210416667,0.392446634,0.13546798,0.582101806,0.196223317,0.184729064,0.181444992,0,4,1
efffca91f9a972f991eddac137a7c637aeb8bd03d90420d69c0b24071d354c76,183,398,607,858,992,0.223611111,0.490277778,0.220833333,0.529861111,0.488194444,0.505555556,0.377425044,0.347442681,0.208112875,0.58377425,0.380070547,0.379188713,0,4,1
efffca91f9a972f991eddac137a7c637aeb8bd03d90420d69c0b24071d354c76,1101,1380,1557,2061,2250,0.825,0.158333333,0.172916667,0.575,0.185416667,0.179166667,0.388341544,0.630541872,0.405582923,0.162561576,0.666666667,0.670771757,0,4,1
efffca91f9a972f991eddac137a7c637aeb8bd03d90420d69c0b24071d354c76,327,569,787,995,1145,0.815277778,0.236111111,0.81875,0.458333333,0.164583333,0.2125,0.164203612,0.412151067,0.399835796,0.41954023,0.409688013,0.392446634,0,4,1
efffca91f9a972f991eddac137a7c637aeb8bd03d90420d69c0b24071d354c76,189,448,921,1211,1368,0.166666667,0.191666667,0.834027778,0.788194444,0.16875,0.214583333,0.39819376,0.149425287,0.140394089,0.622331691,0.178981938,0.176518883,0,4,1
efffca91f9a972f991eddac137a7c637aeb8bd03d90420d69c0b24071d354c76,193,447,1244,1568,1728,0.167361111,0.177083333,0.827083333,0.780555556,0.15625,0.186111111,0.412151067,0.169129721,0.146962233,0.618226601,0.165845649,0.197044335,0,4,1
efffca91f9a972f991eddac137a7c637aeb8bd03d90420d69c0b24071d354c76,359,643,903,1162,1327,0.50625,0.847916667,0.819444444,0.495833333,0.838194444,0.825,0.824302135,0.154351396,0.387520525,0.384236453,0.128899836,0.167487685,0,4,1
efffca91f9a972f991eddac137a7c637aeb8bd03d90420d69c0b24071d354c76,314,1041,1276,1629,1776,0.146527778,0.797222222,0.493055556,0.801388889,0.815277778,0.800694444,0.623152709,0.139573071,0.861247947,0.645320197,0.163382594,0.164203612,0,4,1
efffca91f9a972f991eddac137a7c637aeb8bd03d90420d69c0b24071d354c76,823,1368,1641,1993,2170,0.8125,0.497222222,0.135416667,0.479166667,0.515972222,0.504166667,0.365079365,0.806878307,0.397707231,0.608465608,0.819223986,0.839506173,0,4,1
efffca91f9a972f991eddac137a7c637aeb8bd03d90420d69c0b24071d354c76,339,930,1147,1465,1630,0.161111111,0.774305556,0.472222222,0.804861111,0.795833333,0.796527778,0.626436782,0.111658456,0.839901478,0.616584565,0.129720854,0.125615764,0,4,1
fef4340def389a8be2397110d7aef7efd60025651e3b9213edab92f639c1dbfd,321,649,908,1226,1375,0.862318841,0.824879227,0.513285024,0.179951691,0.873188406,0.850241546,0.302641509,0.070566038,0.421509434,0.578113208,0.383773585,0.463018868,1,2,0
fef4340def389a8be2397110d7aef7efd60025651e3b9213edab92f639c1dbfd,408,683,1027,1426,1642,0.884057971,0.559178744,0.601449275,0.554347826,0.842995169,0.789855072,0.604528302,0.644150943,0.159245283,0.338490566,0.634716981,0.621509434,1,2,0
fef4340def389a8be2397110d7aef7efd60025651e3b9213edab92f639c1dbfd,700,1703,1944,2304,2628,0.487922705,0.514492754,0.509661836,0.830917874,0.489130435,0.536231884,0.117735849,0.812075472,0.355471698,0.566792453,0.123396226,0.157358491,1,2,0
fef4340def389a8be2397110d7aef7efd60025651e3b9213edab92f639c1dbfd,321,599,842,1150,1358,0.229468599,0.487922705,0.141304348,0.121980676,0.147342995,0.155797101,0.58,0.057358491,0.319622642,0.063018868,0.676226415,0.623396226,1,2,0
fef4340def389a8be2397110d7aef7efd60025651e3b9213edab92f639c1dbfd,306,556,992,1198,1365,0.520531401,0.868357488,0.458937198,0.531400966,0.495169082,0.485507246,0.906415094,0.342264151,0.408301887,0.108301887,0.927169811,0.904528302,1,2,0
fef4340def389a8be2397110d7aef7efd60025651e3b9213edab92f639c1dbfd,381,683,1008,1290,1449,0.103864734,0.466183575,0.143719807,0.851449275,0.115942029,0.129227053,0.070566038,0.38,0.361132075,0.568679245,0.09509434,0.123396226,1,2,0
fef4340def389a8be2397110d7aef7efd60025651e3b9213edab92f639c1dbfd,416,1084,1383,1792,1907,0.474637681,0.524154589,0.851449275,0.88647343,0.496376812,0.513285024,0.542264151,0.832830189,0.551698113,0.144150943,0.638490566,0.636603774,1,2,0
fef4340def389a8be2397110d7aef7efd60025651e3b9213edab92f639c1dbfd,409,775,974,1333,1540,0.126811594,0.134057971,0.527777778,0.105072464,0.143719807,0.157004831,0.583773585,0.319622642,0.313962264,0.063018868,0.602641509,0.58754717,1,2,0
fef4340def389a8be2397110d7aef7efd60025651e3b9213edab92f639c1dbfd,391,827,1310,1559,1726,0.504830918,0.112318841,0.495169082,0.490338164,0.461352657,0.462560386,0.615849057,0.151698113,0.37245283,0.953584906,0.615849057,0.666792453,1,2,0
fef4340def389a8be2397110d7aef7efd60025651e3b9213edab92f639c1dbfd,325,816,1325,1625,1817,0.497584541,0.147342995,0.835748792,0.171497585,0.555555556,0.542270531,0.081886792,0.119622642,0.366792453,0.39509434,0.144150943,0.151698113,1,2,0
fef4340def389a8be2397110d7aef7efd60025651e3b9213edab92f639c1dbfd,744,985,1352,1527,1668,0.8852657,0.556763285,0.8647343,0.878019324,0.862318841,0.862318841,0.025283019,0.574339623,0.561132075,0.336603774,0.078113208,0.112075472,1,2,0
386f7b58aa1bf8accd10de3b16c911687920da30606717bf6ab5cd58280c1fe2,380,588,779,994,1128,0.477333333,0.190133333,0.5288,0.147466667,0.16,0.1768,0.378151261,0.627310924,0.420168067,0.607983193,0.047478992,0.042016807,1,2,1
386f7b58aa1bf8accd10de3b16c911687920da30606717bf6ab5cd58280c1fe2,654,954,1286,1609,1875,0.555466667,0.182133333,0.5432,0.172533333,0.5208,0.525333333,0.076356589,0.629069767,0.099612403,0.683333333,0.912015504,0.903100775,1,2,1
386f7b58aa1bf8accd10de3b16c911687920da30606717bf6ab5cd58280c1fe2,225,438,645,861,1036,0.521866667,0.851466667,0.508533333,0.832,0.501333333,0.482666667,0.655462185,0.641596639,0.663865546,0.659663866,0.910504202,0.861344538,1,2,1
386f7b58aa1bf8accd10de3b16c911687920da30606717bf6ab5cd58280c1fe2,198,363,539,762,920,0.185866667,0.197333333,0.2008,0.217866667,0.185866667,0.178666667,0.105042017,0.324789916,0.151260504,0.408823529,0.692016807,0.71302521,1,2,1
386f7b58aa1bf8accd10de3b16c911687920da30606717bf6ab5cd58280c1fe2,196,429,595,929,1077,0.1448,0.544,0.131466667,0.502133333,0.852533333,0.857866667,0.368487395,0.645798319,0.381092437,0.658403361,0.201680672,0.138655462,1,2,1
386f7b58aa1bf8accd10de3b16c911687920da30606717bf6ab5cd58280c1fe2,272,504,770,1767,1941,0.179466667,0.524533333,0.174133333,0.5512,0.169866667,0.182133333,0.588235294,0.107983193,0.654201681,0.09789916,0.076890756,0.076890756,1,2,1
5beb40f75747eb0f9f6ee0269a56a2bf12c7a03195c2c5be488f4d409c476e70,263,934,1100,1266,1433,0.832564103,0.551282051,0.512820513,0.135897436,0.124871795,0.823846154,0.153874539,0.377490775,0.896678967,0.087453875,0.119188192,0.322140221,1,2,1
5beb40f75747eb0f9f6ee0269a56a2bf12c7a03195c2c5be488f4d409c476e70,194,466,649,783,984,0.851282051,0.135128205,0.527435897,0.521282051,0.518717949,0.532564103,0.589112903,0.113306452,0.827016129,0.6375,0.609274194,0.304435484,1,2,1
5beb40f75747eb0f9f6ee0269a56a2bf12c7a03195c2c5be488f4d409c476e70,340,574,1208,1348,1616,0.555641026,0.847948718,0.874358974,0.17,0.139230769,0.505897436,0.835080645,0.639112903,0.359274194,0.616129032,0.616129032,0.070564516,1,2,1
5beb40f75747eb0f9f6ee0269a56a2bf12c7a03195c2c5be488f4d409c476e70,1351,1885,2277,2443,2577,0.516153846,0.184615385,0.483846154,0.113589744,0.115384615,0.841025641,0.609274194,0.633467742,0.090725806,0.108064516,0.109274194,0.12016129,1,2,1
5beb40f75747eb0f9f6ee0269a56a2bf12c7a03195c2c5be488f4d409c476e70,397,549,1101,1275,1426,0.863333333,0.566666667,0.524871795,0.182051282,0.177692308,0.873589744,0.335080645,0.403629032,0.837903226,0.574596774,0.570564516,0.047580645,1,2,1
5beb40f75747eb0f9f6ee0269a56a2bf12c7a03195c2c5be488f4d409c476e70,451,710,1335,1484,1719,0.094102564,0.535128205,0.517948718,0.858205128,0.857179487,0.807692308,0.071774194,0.089112903,0.633467742,0.050403226,0.067741935,0.645564516,1,2,1
5beb40f75747eb0f9f6ee0269a56a2bf12c7a03195c2c5be488f4d409c476e70,316,792,992,1125,1267,0.838461538,0.516153846,0.188974359,0.543589744,0.535128205,0.202564103,0.402419355,0.6375,0.066532258,0.841935484,0.82983871,0.659274194,1,2,1
5beb40f75747eb0f9f6ee0269a56a2bf12c7a03195c2c5be488f4d409c476e70,727,1043,1235,1392,1678,0.522307692,0.157179487,0.860769231,0.852051282,0.861538462,0.526410256,0.143145161,0.606854839,0.129435484,0.341935484,0.36733871,0.847177419,1,2,1
5beb40f75747eb0f9f6ee0269a56a2bf12c7a03195c2c5be488f4d409c476e70,234,501,752,885,1144,0.148717949,0.521282051,0.507692308,0.845384615,0.844358974,0.487948718,0.068951613,0.024596774,0.382258065,0.106854839,0.108064516,0.566532258,1,2,1
5beb40f75747eb0f9f6ee0269a56a2bf12c7a03195c2c5be488f4d409c476e70,307,1342,1601,1760,1885,0.162307692,0.163333333,0.497435897,0.841025641,0.85974359,0.476923077,0.339112903,0.564919355,0.098790323,0.608064516,0.61733871,0.351209677,1,2,1
5beb40f75747eb0f9f6ee0269a56a2bf12c7a03195c2c5be488f4d409c476e70,317,1251,1493,1667,1775,0.858205128,0.474358974,0.539230769,0.167435897,0.155641026,0.5,0.598790323,0.139112903,0.90766129,0.354032258,0.375403226,0.628225806,1,2,1
5beb40f75747eb0f9f6ee0269a56a2bf12c7a03195c2c5be488f4d409c476e70,434,851,1042,1226,1418,0.126410256,0.828205128,0.53,0.111025641,0.111025641,0.166666667,0.007258065,0.344758065,0.109274194,0.359274194,0.351209677,0.673790323,1,2,1
5beb40f75747eb0f9f6ee0269a56a2bf12c7a03195c2c5be488f4d409c476e70,351,501,976,1101,1325,0.507692308,0.524871795,0.117948718,0.843589744,0.835897436,0.825641026,0.621370968,0.116129032,0.091935484,0.597177419,0.58266129,0.055645161,1,2,1
5beb40f75747eb0f9f6ee0269a56a2bf12c7a03195c2c5be488f4d409c476e70,383,843,1260,1417,1768,0.508461538,0.493076923,0.85974359,0.153076923,0.142820513,0.853846154,0.343145161,0.540725806,0.394354839,0.606854839,0.6,0.116129032,1,2,1
86fbf92d3a60f274abcf251be2898b1d23f18def6051aad0165b1e070a4efccf,324,574,858,1067,1401,0.56787037,0.215555556,0.191203704,0.526574074,0.532222222,0.203148148,0.162984724,0.5613396,0.377555817,0.169565217,0.187191539,0.179318449,0,3,1
86fbf92d3a60f274abcf251be2898b1d23f18def6051aad0165b1e070a4efccf,277,519,878,1154,2048,0.851111111,0.855462963,0.171111111,0.822777778,0.824259259,0.527592593,0.548883666,0.385428907,0.581551116,0.603172738,0.609753231,0.627379553,0,3,1
86fbf92d3a60f274abcf251be2898b1d23f18def6051aad0165b1e070a4efccf,271,695,1005,1246,1463,0.521944444,0.168981481,0.880092593,0.542037037,0.538333333,0.164537037,0.615628672,0.574383079,0.167567568,0.637837838,0.636545241,0.144653349,0,3,1
86fbf92d3a60f274abcf251be2898b1d23f18def6051aad0165b1e070a4efccf,224,775,1233,1425,1928,0.185277778,0.173796296,0.867407407,0.165555556,0.174074074,0.838148148,0.204230317,0.36439483,0.401057579,0.206815511,0.170152761,0.523384254,0,3,1
86fbf92d3a60f274abcf251be2898b1d23f18def6051aad0165b1e070a4efccf,285,510,760,970,1270,0.518333333,0.843981481,0.833981481,0.542685185,0.526388889,0.852314815,0.183313749,0.175440658,0.402350176,0.169565217,0.147943596,0.607168038,0,3,1
86fbf92d3a60f274abcf251be2898b1d23f18def6051aad0165b1e070a4efccf,301,569,827,1028,1336,0.500277778,0.149907407,0.858888889,0.511759259,0.518055556,0.552777778,0.193772033,0.562044653,0.186486486,0.164982374,0.181316099,0.639835488,0,3,1
86fbf92d3a60f274abcf251be2898b1d23f18def6051aad0165b1e070a4efccf,178,378,518,703,936,0.146203704,0.520277778,0.520462963,0.160648148,0.173333333,0.530740741,0.196357227,0.365804935,0.170152761,0.169565217,0.183901293,0.834077556,0,3,1
7189bf8c5aae0ea4e2ee1ab2de5fff19f4679e9f7b11dc2318b4295b9a97b6cd,273,499,1000,1441,1583,0.516908213,0.862318841,0.865942029,0.496376812,0.81763285,0.155797101,0.844150943,0.544150943,0.300754717,0.123396226,0.57245283,0.583773585,1,1,0
7189bf8c5aae0ea4e2ee1ab2de5fff19f4679e9f7b11dc2318b4295b9a97b6cd,286,440,775,991,1142,0.126811594,0.858695652,0.160628019,0.498792271,0.811594203,0.792270531,0.08754717,0.38,0.291320755,0.391320755,0.398867925,0.596981132,1,1,0
7189bf8c5aae0ea4e2ee1ab2de5fff19f4679e9f7b11dc2318b4295b9a97b6cd,874,1400,1767,2225,2558,0.192028986,0.52173913,0.515700483,0.882850242,0.52294686,0.527777778,0.09556314,0.93003413,0.418088737,0.633105802,0.860068259,0.598976109,1,1,0
7189bf8c5aae0ea4e2ee1ab2de5fff19f4679e9f7b11dc2318b4295b9a97b6cd,357,641,1533,1833,2033,0.096618357,0.524154589,0.54468599,0.560386473,0.548309179,0.84178744,0.085660377,0.344150943,0.568679245,0.868679245,0.349811321,0.113962264,1,1,0
7189bf8c5aae0ea4e2ee1ab2de5fff19f4679e9f7b11dc2318b4295b9a97b6cd,1125,1600,1991,2373,2666,0.150966184,0.498792271,0.515700483,0.822463768,0.504830918,0.518115942,0.078498294,0.83447099,0.394197952,0.605802048,0.800341297,0.624573379,1,1,0
7189bf8c5aae0ea4e2ee1ab2de5fff19f4679e9f7b11dc2318b4295b9a97b6cd,300,533,808,1317,1475,0.501207729,0.52173913,0.144927536,0.103864734,0.557971014,0.103864734,0.389433962,0.08754717,0.627169811,0.110188679,0.047924528,0.37245283,1,1,0
7189bf8c5aae0ea4e2ee1ab2de5fff19f4679e9f7b11dc2318b4295b9a97b6cd,272,374,1566,1883,2399,0.496376812,0.531400966,0.118357488,0.881642512,0.527777778,0.566425121,0.400754717,0.127169811,0.076226415,0.09509434,0.176226415,0.906415094,1,1,0
7189bf8c5aae0ea4e2ee1ab2de5fff19f4679e9f7b11dc2318b4295b9a97b6cd,237,391,666,975,1141,0.504830918,0.483091787,0.811594203,0.570048309,0.458937198,0.833333333,0.157358491,0.336603774,0.366792453,0.604528302,0.361132075,0.610188679,1,1,0
